product_code,deli_cost_form_cd,deli_cost_poli_no,st_amt,deli_cost_unit_qty,city_exp_deli_cost,ret_deli_cost,prepay_permit_form_cd,deli_cost_amt 
2403485824,10,0000369384,0,0,0,100000,,0
2403485832,10,0000369384,0,0,0,100000,,0
2403485926,10,0000369384,0,0,0,100000,,0
2403485929,10,0000369384,0,0,0,100000,,0
2403485938,10,0000369384,0,0,0,100000,,0
2403485945,10,0000369384,0,0,0,100000,,0
2403485946,10,0000369384,0,0,0,100000,,0
2403485949,10,0000369384,0,0,0,100000,,0
2403485953,10,0000369384,0,0,0,100000,,0
2403485971,10,0000369384,0,0,0,100000,,0
2403485976,10,0000369384,0,0,0,100000,,0
2403485977,10,0000369384,0,0,0,100000,,0
2403485978,10,0000369384,0,0,0,100000,,0
2403485982,10,0000369384,0,0,0,100000,,0
2403485983,10,0000369384,0,0,0,100000,,0
2403485984,10,0000369384,0,0,0,100000,,0
2403485986,10,0000369384,0,0,0,100000,,0
2403485988,10,0000369384,0,0,0,100000,,0
2403485994,10,0000369384,0,0,0,100000,,0
2403486007,10,0000369384,0,0,0,100000,,0
2403486009,10,0000369384,0,0,0,100000,,0
2403486011,10,0000369384,0,0,0,100000,,0
2403486016,10,0000369384,0,0,0,100000,,0
2403486018,10,0000369384,0,0,0,100000,,0
2403486019,10,0000369384,0,0,0,100000,,0
2403486020,10,0000369384,0,0,0,100000,,0
2403486022,10,0000369384,0,0,0,100000,,0
2403486026,10,0000369384,0,0,0,100000,,0
2403486030,10,0000369384,0,0,0,100000,,0
2403486031,10,0000369384,0,0,0,100000,,0
2403486032,10,0000369384,0,0,0,100000,,0
2403486034,10,0000369384,0,0,0,100000,,0
2403486036,10,0000369384,0,0,0,100000,,0
2403486038,10,0000369384,0,0,0,100000,,0
2403486040,10,0000369384,0,0,0,100000,,0
2403486042,10,0000369384,0,0,0,100000,,0
2403486045,10,0000369384,0,0,0,100000,,0
2403486047,10,0000369384,0,0,0,100000,,0
2403486056,10,0000369384,0,0,0,100000,,0
2403486058,10,0000369384,0,0,0,100000,,0
2403486060,10,0000369384,0,0,0,100000,,0
2403486062,10,0000369384,0,0,0,100000,,0
2403486064,10,0000369384,0,0,0,100000,,0
2403486067,10,0000369384,0,0,0,100000,,0
2403486070,10,0000369384,0,0,0,100000,,0
2403486073,10,0000369384,0,0,0,100000,,0
2403486074,10,0000369384,0,0,0,100000,,0
2403486078,10,0000369384,0,0,0,100000,,0
2403486079,10,0000369384,0,0,0,100000,,0
2403486081,10,0000369384,0,0,0,100000,,0
2403486084,10,0000369384,0,0,0,100000,,0
2403486088,10,0000369384,0,0,0,100000,,0
2403486092,10,0000369384,0,0,0,100000,,0
2403486094,10,0000369384,0,0,0,100000,,0
2403486096,10,0000369384,0,0,0,100000,,0
2403486099,10,0000369384,0,0,0,100000,,0
2403486100,10,0000369384,0,0,0,100000,,0
2403486104,10,0000369384,0,0,0,100000,,0
2403486109,10,0000369384,0,0,0,100000,,0
2403486113,10,0000369384,0,0,0,100000,,0
2403486115,10,0000369384,0,0,0,100000,,0
2403486116,10,0000369384,0,0,0,100000,,0
2403486118,10,0000369384,0,0,0,100000,,0
2403486119,10,0000369384,0,0,0,100000,,0
2403486128,10,0000369384,0,0,0,100000,,0
2403486132,10,0000369384,0,0,0,100000,,0
2403486133,10,0000369384,0,0,0,100000,,0
2403486134,10,0000369384,0,0,0,100000,,0
2403486138,10,0000369384,0,0,0,100000,,0
2403486139,10,0000369384,0,0,0,100000,,0
2403486144,10,0000369384,0,0,0,100000,,0
2403486145,10,0000369384,0,0,0,100000,,0
2403486146,10,0000369384,0,0,0,100000,,0
2403486150,10,0000369384,0,0,0,100000,,0
2403486151,10,0000369384,0,0,0,100000,,0
2403486152,10,0000369384,0,0,0,100000,,0
2403486153,10,0000369384,0,0,0,100000,,0
2403486164,10,0000369384,0,0,0,100000,,0
2403486166,10,0000369384,0,0,0,100000,,0
2403486171,10,0000369384,0,0,0,100000,,0
2403486175,10,0000369384,0,0,0,100000,,0
2403486177,10,0000369384,0,0,0,100000,,0
2403486183,10,0000369384,0,0,0,100000,,0
2403486187,10,0000369384,0,0,0,100000,,0
2403486190,10,0000369384,0,0,0,100000,,0
2403486220,10,0000369384,0,0,0,100000,,0
2403486324,10,0000369384,0,0,0,100000,,0
2403486326,10,0000369384,0,0,0,100000,,0
2403486329,10,0000369384,0,0,0,100000,,0
2403486331,10,0000369384,0,0,0,100000,,0
2403486339,10,0000369384,0,0,0,100000,,0
2403486362,10,0000369384,0,0,0,100000,,0
2403486373,10,0000369384,0,0,0,100000,,0
2403486376,10,0000369384,0,0,0,100000,,0
2403486379,10,0000369384,0,0,0,100000,,0
2403486386,10,0000369384,0,0,0,100000,,0
2403486387,10,0000369384,0,0,0,100000,,0
2403486396,10,0000369384,0,0,0,100000,,0
2403486400,10,0000369384,0,0,0,100000,,0
2403486406,10,0000369384,0,0,0,100000,,0
2403486407,10,0000369384,0,0,0,100000,,0
2403486414,10,0000369384,0,0,0,100000,,0
2403486427,10,0000369384,0,0,0,100000,,0
2403486432,10,0000369384,0,0,0,100000,,0
2403486438,10,0000369384,0,0,0,100000,,0
2403486440,10,0000369384,0,0,0,100000,,0
2403486441,10,0000369384,0,0,0,100000,,0
2403486450,10,0000369384,0,0,0,100000,,0
2403486456,10,0000369384,0,0,0,100000,,0
2403486471,10,0000369384,0,0,0,100000,,0
2403486479,10,0000369384,0,0,0,100000,,0
2403486481,10,0000369384,0,0,0,100000,,0
2403486482,10,0000369384,0,0,0,100000,,0
2403486491,10,0000369384,0,0,0,100000,,0
2403486495,10,0000369384,0,0,0,100000,,0
2403486496,10,0000369384,0,0,0,100000,,0
2403486497,10,0000369384,0,0,0,100000,,0
2403486506,10,0000369384,0,0,0,100000,,0
2403486507,10,0000369384,0,0,0,100000,,0
2403486520,10,0000369384,0,0,0,100000,,0
2403486521,10,0000369384,0,0,0,100000,,0
2403486531,10,0000369384,0,0,0,100000,,0
2403486532,10,0000369384,0,0,0,100000,,0
2403486538,10,0000369384,0,0,0,100000,,0
2403486542,10,0000369384,0,0,0,100000,,0
2403486546,10,0000369384,0,0,0,100000,,0
2403486549,10,0000369384,0,0,0,100000,,0
2403486555,10,0000369384,0,0,0,100000,,0
2403486563,10,0000369384,0,0,0,100000,,0
2403486566,10,0000369384,0,0,0,100000,,0
2403486575,10,0000369384,0,0,0,100000,,0
2403486581,10,0000369384,0,0,0,100000,,0
2403486588,10,0000369384,0,0,0,100000,,0
2403486598,10,0000369384,0,0,0,100000,,0
2403486605,10,0000369384,0,0,0,100000,,0
2403486609,10,0000369384,0,0,0,100000,,0
2403486610,10,0000369384,0,0,0,100000,,0
2403486632,10,0000369384,0,0,0,100000,,0
2403486643,10,0000369384,0,0,0,100000,,0
2403486644,10,0000369384,0,0,0,100000,,0
2403486661,10,0000369384,0,0,0,100000,,0
2403486663,10,0000369384,0,0,0,100000,,0
2403486672,10,0000369384,0,0,0,100000,,0
2403486673,10,0000369384,0,0,0,100000,,0
2403486676,10,0000369384,0,0,0,100000,,0
2403486677,10,0000369384,0,0,0,100000,,0
2403486678,10,0000369384,0,0,0,100000,,0
2403486685,10,0000369384,0,0,0,100000,,0
2403486691,10,0000369384,0,0,0,100000,,0
2403486695,10,0000369384,0,0,0,100000,,0
2403486700,10,0000369384,0,0,0,100000,,0
2403486707,10,0000369384,0,0,0,100000,,0
2403486708,10,0000369384,0,0,0,100000,,0
2403486709,10,0000369384,0,0,0,100000,,0
2403486710,10,0000369384,0,0,0,100000,,0
2403486711,10,0000369384,0,0,0,100000,,0
2403486712,10,0000369384,0,0,0,100000,,0
2403486721,10,0000369384,0,0,0,100000,,0
2403486730,10,0000369384,0,0,0,100000,,0
2403486731,10,0000369384,0,0,0,100000,,0
2403486734,10,0000369384,0,0,0,100000,,0
2403486735,10,0000369384,0,0,0,100000,,0
2403486754,10,0000369384,0,0,0,100000,,0
2403486774,10,0000369384,0,0,0,100000,,0
2403486797,10,0000369384,0,0,0,100000,,0
2403486801,10,0000369384,0,0,0,100000,,0
2403486802,10,0000369384,0,0,0,100000,,0
2403486860,10,0000369384,0,0,0,100000,,0
2403486872,10,0000369384,0,0,0,100000,,0
2403486875,10,0000369384,0,0,0,100000,,0
2403486909,10,0000369384,0,0,0,100000,,0
2403490689,10,0000369384,0,0,0,100000,,0
2403490695,10,0000369384,0,0,0,100000,,0
2403490953,10,0000369384,0,0,0,100000,,0
2403491060,10,0000369384,0,0,0,100000,,0
2403491066,10,0000369384,0,0,0,100000,,0
2403491177,10,0000369384,0,0,0,100000,,0
2403491446,10,0000369384,0,0,0,100000,,0
2403491887,10,0000369384,0,0,0,100000,,0
2403492012,10,0000369384,0,0,0,100000,,0
2403492019,10,0000369384,0,0,0,100000,,0
2403492080,10,0000369384,0,0,0,100000,,0
2403492193,10,0000369384,0,0,0,100000,,0
2403492212,10,0000369384,0,0,0,100000,,0
2403492227,10,0000369384,0,0,0,100000,,0
2403492239,10,0000369384,0,0,0,100000,,0
2403492265,10,0000369384,0,0,0,100000,,0
2403492269,10,0000369384,0,0,0,100000,,0
2403492300,10,0000369384,0,0,0,100000,,0
2403492308,10,0000369384,0,0,0,100000,,0
2403492316,10,0000369384,0,0,0,100000,,0
2403492320,10,0000369384,0,0,0,100000,,0
2403492384,10,0000369384,0,0,0,100000,,0
2403492420,10,0000369384,0,0,0,100000,,0
2403492448,10,0000369384,0,0,0,100000,,0
2403492457,10,0000369384,0,0,0,100000,,0
2403492570,10,0000369384,0,0,0,100000,,0
2403492583,10,0000369384,0,0,0,100000,,0
2403492616,10,0000369384,0,0,0,100000,,0
2403492620,10,0000369384,0,0,0,100000,,0
2403492622,10,0000369384,0,0,0,100000,,0
2403492625,10,0000369384,0,0,0,100000,,0
2403492700,10,0000369384,0,0,0,100000,,0
2403492840,10,0000369384,0,0,0,100000,,0
2403492991,10,0000369384,0,0,0,100000,,0
2403492993,10,0000369384,0,0,0,100000,,0
2403493000,10,0000369384,0,0,0,100000,,0
2403493021,10,0000369384,0,0,0,100000,,0
2403493044,10,0000369384,0,0,0,100000,,0
2403493099,10,0000369384,0,0,0,100000,,0
2403493104,10,0000369384,0,0,0,100000,,0
2403493200,10,0000369384,0,0,0,100000,,0
2403493215,10,0000369384,0,0,0,100000,,0
2403493243,10,0000369384,0,0,0,100000,,0
2403493258,10,0000369384,0,0,0,100000,,0
2403493289,10,0000369384,0,0,0,100000,,0
2403493292,10,0000369384,0,0,0,100000,,0
2403493319,10,0000369384,0,0,0,100000,,0
2403493356,10,0000369384,0,0,0,100000,,0
2403493359,10,0000369384,0,0,0,100000,,0
2403493366,10,0000369384,0,0,0,100000,,0
2403493370,10,0000369384,0,0,0,100000,,0
2403493374,10,0000369384,0,0,0,100000,,0
2403493379,10,0000369384,0,0,0,100000,,0
2403493382,10,0000369384,0,0,0,100000,,0
2403493394,10,0000369384,0,0,0,100000,,0
2403493432,10,0000369384,0,0,0,100000,,0
2403493476,10,0000369384,0,0,0,100000,,0
2403493562,10,0000369384,0,0,0,100000,,0
2403493565,10,0000369384,0,0,0,100000,,0
2403493698,10,0000369384,0,0,0,100000,,0
2403493701,10,0000369384,0,0,0,100000,,0
2403493755,10,0000369384,0,0,0,100000,,0
2403493799,10,0000369384,0,0,0,100000,,0
2403493863,10,0000369384,0,0,0,100000,,0
2403493881,10,0000369384,0,0,0,100000,,0
2403493916,10,0000369384,0,0,0,100000,,0
2403493954,10,0000369384,0,0,0,100000,,0
2403493971,10,0000369384,0,0,0,100000,,0
2403494078,10,0000369384,0,0,0,100000,,0
2403494081,10,0000369384,0,0,0,100000,,0
2403494090,10,0000369384,0,0,0,100000,,0
2403494158,10,0000369384,0,0,0,100000,,0
2403494209,10,0000369384,0,0,0,100000,,0
2403494213,10,0000369384,0,0,0,100000,,0
2403494217,10,0000369384,0,0,0,100000,,0
2403494218,10,0000369384,0,0,0,100000,,0
2403494220,10,0000369384,0,0,0,100000,,0
2403494221,10,0000369384,0,0,0,100000,,0
2403494224,10,0000369384,0,0,0,100000,,0
2403494227,10,0000369384,0,0,0,100000,,0
2403494235,10,0000369384,0,0,0,100000,,0
2403494256,10,0000369384,0,0,0,100000,,0
2403494262,10,0000369384,0,0,0,100000,,0
2403494315,10,0000369384,0,0,0,100000,,0
2403494316,10,0000369384,0,0,0,100000,,0
2403494317,10,0000369384,0,0,0,100000,,0
2403494318,10,0000369384,0,0,0,100000,,0
2403494380,10,0000369384,0,0,0,100000,,0
2403494480,10,0000369384,0,0,0,100000,,0
2403494483,10,0000369384,0,0,0,100000,,0
2403494484,10,0000369384,0,0,0,100000,,0
2403494485,10,0000369384,0,0,0,100000,,0
2403494512,10,0000369384,0,0,0,100000,,0
2403494556,10,0000369384,0,0,0,100000,,0
2403494583,10,0000369384,0,0,0,100000,,0
2403494678,10,0000369384,0,0,0,100000,,0
2403494679,10,0000369384,0,0,0,100000,,0
2403494681,10,0000369384,0,0,0,100000,,0
2403494682,10,0000369384,0,0,0,100000,,0
2403494708,10,0000369384,0,0,0,100000,,0
2403494744,10,0000369384,0,0,0,100000,,0
2403494745,10,0000369384,0,0,0,100000,,0
2403494763,10,0000369384,0,0,0,100000,,0
2403494820,10,0000369384,0,0,0,100000,,0
2403494823,10,0000369384,0,0,0,100000,,0
2403494881,10,0000369384,0,0,0,100000,,0
2403494889,10,0000369384,0,0,0,100000,,0
2403494894,10,0000369384,0,0,0,100000,,0
2403494897,10,0000369384,0,0,0,100000,,0
2403495410,10,0000369384,0,0,0,100000,,0
2403495415,10,0000369384,0,0,0,100000,,0
2403495430,10,0000369384,0,0,0,100000,,0
2403495478,10,0000369384,0,0,0,100000,,0
2403495481,10,0000369384,0,0,0,100000,,0
2403495490,10,0000369384,0,0,0,100000,,0
2403495505,10,0000369384,0,0,0,100000,,0
2403495513,10,0000369384,0,0,0,100000,,0
2403495530,10,0000369384,0,0,0,100000,,0
2403495539,10,0000369384,0,0,0,100000,,0
2403495551,10,0000369384,0,0,0,100000,,0
2403495576,10,0000369384,0,0,0,100000,,0
2403495611,10,0000369384,0,0,0,100000,,0
2403495653,10,0000369384,0,0,0,100000,,0
2403495659,10,0000369384,0,0,0,100000,,0
2403495761,10,0000369384,0,0,0,100000,,0
2403495783,10,0000369384,0,0,0,100000,,0
2403495808,10,0000369384,0,0,0,100000,,0
2403495844,10,0000369384,0,0,0,100000,,0
2403495864,10,0000369384,0,0,0,100000,,0
2403495887,10,0000369384,0,0,0,100000,,0
2403495995,10,0000369384,0,0,0,100000,,0
2403496042,10,0000369384,0,0,0,100000,,0
2403496087,10,0000369384,0,0,0,100000,,0
2403496104,10,0000369384,0,0,0,100000,,0
2403496106,10,0000369384,0,0,0,100000,,0
2403496232,10,0000369384,0,0,0,100000,,0
2403496284,10,0000369384,0,0,0,100000,,0
2403496290,10,0000369384,0,0,0,100000,,0
2403496305,10,0000369384,0,0,0,100000,,0
2403496417,10,0000369384,0,0,0,100000,,0
2403496418,10,0000369384,0,0,0,100000,,0
2403496434,10,0000369384,0,0,0,100000,,0
2403496512,10,0000369384,0,0,0,100000,,0
2403496537,10,0000369384,0,0,0,100000,,0
2403496542,10,0000369384,0,0,0,100000,,0
2403496565,10,0000369384,0,0,0,100000,,0
2403496599,10,0000369384,0,0,0,100000,,0
2403496642,10,0000369384,0,0,0,100000,,0
2403496651,10,0000369384,0,0,0,100000,,0
2403496658,10,0000369384,0,0,0,100000,,0
2403496748,10,0000369384,0,0,0,100000,,0
2403496782,10,0000369384,0,0,0,100000,,0
2403496796,10,0000369384,0,0,0,100000,,0
2403496805,10,0000369384,0,0,0,100000,,0
2403496809,10,0000369384,0,0,0,100000,,0
2403496865,10,0000369384,0,0,0,100000,,0
2403497043,10,0000369384,0,0,0,100000,,0
2403497076,10,0000369384,0,0,0,100000,,0
2403497096,10,0000369384,0,0,0,100000,,0
2403497141,10,0000369384,0,0,0,100000,,0
2403497247,10,0000369384,0,0,0,100000,,0
2403497337,10,0000369384,0,0,0,100000,,0
2403497341,10,0000369384,0,0,0,100000,,0
2403497496,10,0000369384,0,0,0,100000,,0
2403497542,10,0000369384,0,0,0,100000,,0
2403497547,10,0000369384,0,0,0,100000,,0
2403497669,10,0000369384,0,0,0,100000,,0
2403497806,10,0000369384,0,0,0,100000,,0
2403497946,10,0000369384,0,0,0,100000,,0
2403498193,10,0000369384,0,0,0,100000,,0
2403498195,10,0000369384,0,0,0,100000,,0
2403498261,10,0000369384,0,0,0,100000,,0
2403498263,10,0000369384,0,0,0,100000,,0
2403498324,10,0000369384,0,0,0,100000,,0
2403498367,10,0000369384,0,0,0,100000,,0
2403498375,10,0000369384,0,0,0,100000,,0
2403498387,10,0000369384,0,0,0,100000,,0
2403498422,10,0000369384,0,0,0,100000,,0
2403498449,10,0000369384,0,0,0,100000,,0
2403498521,10,0000369384,0,0,0,100000,,0
2403498539,10,0000369384,0,0,0,100000,,0
2403498605,10,0000369384,0,0,0,100000,,0
2403498784,10,0000369384,0,0,0,100000,,0
2403498832,10,0000369384,0,0,0,100000,,0
2403498856,10,0000369384,0,0,0,100000,,0
2403499129,10,0000369384,0,0,0,100000,,0
2403499172,10,0000369384,0,0,0,100000,,0
2403499471,10,0000369384,0,0,0,100000,,0
2403499507,10,0000369384,0,0,0,100000,,0
2403499541,10,0000369384,0,0,0,100000,,0
2403499604,10,0000369384,0,0,0,100000,,0
2403499627,10,0000369384,0,0,0,100000,,0
2403499629,10,0000369384,0,0,0,100000,,0
2403499667,10,0000369384,0,0,0,100000,,0
2403499739,10,0000369384,0,0,0,100000,,0
2403499771,10,0000369384,0,0,0,100000,,0
2403499772,10,0000369384,0,0,0,100000,,0
2403499784,10,0000369384,0,0,0,100000,,0
2403499854,10,0000369384,0,0,0,100000,,0
2403499860,10,0000369384,0,0,0,100000,,0
2403499862,10,0000369384,0,0,0,100000,,0
2403499866,10,0000369384,0,0,0,100000,,0
2403499882,10,0000369384,0,0,0,100000,,0
2403499925,10,0000369384,0,0,0,100000,,0
2403499970,10,0000369384,0,0,0,100000,,0
2403499993,10,0000369384,0,0,0,100000,,0
2403500038,10,0000369384,0,0,0,100000,,0
2403500063,10,0000369384,0,0,0,100000,,0
2403500067,10,0000369384,0,0,0,100000,,0
2403500076,10,0000369384,0,0,0,100000,,0
2403500228,10,0000369384,0,0,0,100000,,0
2403500340,10,0000369384,0,0,0,100000,,0
2403500370,10,0000369384,0,0,0,100000,,0
2403500372,10,0000369384,0,0,0,100000,,0
2403500402,10,0000369384,0,0,0,100000,,0
2403500446,10,0000369384,0,0,0,100000,,0
2403500481,10,0000369384,0,0,0,100000,,0
2403500546,10,0000369384,0,0,0,100000,,0
2403500647,10,0000369384,0,0,0,100000,,0
2403500701,10,0000369384,0,0,0,100000,,0
2403500703,10,0000369384,0,0,0,100000,,0
2403500709,10,0000369384,0,0,0,100000,,0
2403500813,10,0000369384,0,0,0,100000,,0
2403500853,10,0000369384,0,0,0,100000,,0
2403500907,10,0000369384,0,0,0,100000,,0
2403500926,10,0000369384,0,0,0,100000,,0
2403500927,10,0000369384,0,0,0,100000,,0
2403500943,10,0000369384,0,0,0,100000,,0
2403501073,10,0000368529,30000,0,0,2500,,2500
2403501075,10,0000368529,30000,0,0,2500,,2500
2403501521,10,0000368185,50000,0,0,3000,,3000
2403501522,10,0000368185,50000,0,0,3000,,3000
2403501525,10,0000368185,50000,0,0,3000,,3000
2403501528,10,0000368185,50000,0,0,3000,,3000
2403501529,10,0000368185,50000,0,0,3000,,3000
2403501530,10,0000368185,50000,0,0,3000,,3000
2403501532,10,0000368185,50000,0,0,3000,,3000
2403501534,10,0000368185,50000,0,0,3000,,3000
2403501537,10,0000368185,50000,0,0,3000,,3000
2403501661,10,0000368185,50000,0,0,3000,,3000
2403501663,10,0000368185,50000,0,0,3000,,3000
2403501664,10,0000368185,50000,0,0,3000,,3000
2403501666,10,0000368185,50000,0,0,3000,,3000
2403501676,10,0000368816,50000,0,0,4000,,4000
2403501677,10,0000368185,50000,0,0,3000,,3000
2403501679,10,0000368185,50000,0,0,3000,,3000
2403501680,10,0000369952,30000,0,0,3000,,3000
2403502081,10,0000369952,30000,0,0,3000,,3000
2403502082,10,0000369952,30000,0,0,3000,,3000
2403502083,10,0000369952,30000,0,0,3000,,3000
2403502089,10,0000369952,30000,0,0,3000,,3000
2403502092,10,0000369952,30000,0,0,3000,,3000
2403502094,10,0000369952,30000,0,0,3000,,3000
2403502095,10,0000369952,30000,0,0,3000,,3000
2403502096,10,0000369952,30000,0,0,3000,,3000
2403502098,10,0000369952,30000,0,0,3000,,3000
2403502130,10,0000369384,0,0,0,100000,,0
2403502334,10,0000369384,0,0,0,100000,,0
2403502429,10,0000369384,0,0,0,100000,,0
2403502481,10,0000369952,30000,0,0,3000,,3000
2403503139,10,0000369952,30000,0,0,3000,,3000
2403503522,10,0000369952,30000,0,0,3000,,3000
2403503524,10,0000369952,30000,0,0,3000,,3000
2403503527,10,0000369952,30000,0,0,3000,,3000
2403503529,10,0000369952,30000,0,0,3000,,3000
2403503531,10,0000369952,30000,0,0,3000,,3000
2403503533,10,0000369952,30000,0,0,3000,,3000
2403503535,10,0000369952,30000,0,0,3000,,3000
2403503537,10,0000369952,30000,0,0,3000,,3000
2403504178,10,0000369952,30000,0,0,3000,,3000
2403504244,10,0000369384,0,0,0,100000,,0
2403504257,10,0000367523,30000,0,0,2500,,2500
2403504273,10,0000363960,150000,0,0,3000,,3000
2403504274,10,0000363960,150000,0,0,3000,,3000
2403504275,10,0000363960,150000,0,0,3000,,3000
2403504279,10,0000369952,30000,0,0,3000,,3000
2403504280,10,0000369952,30000,0,0,3000,,3000
2403504489,10,0000369952,30000,0,0,3000,,3000
2403504492,10,0000369952,30000,0,0,3000,,3000
2403504564,10,0000369952,30000,0,0,3000,,3000
2403504593,10,0000369952,30000,0,0,3000,,3000
2403504602,10,0000369952,30000,0,0,3000,,3000
2403504605,10,0000369952,30000,0,0,3000,,3000
2403504606,10,0000369952,30000,0,0,3000,,3000
2403504616,10,0000369952,30000,0,0,3000,,3000
2403504620,10,0000369952,30000,0,0,3000,,3000
2403504654,10,0000369217,0,0,0,3000,,3000
2403504803,10,0000369952,30000,0,0,3000,,3000
2403504809,10,0000363960,150000,0,0,3000,,3000
2403504810,10,0000363960,150000,0,0,3000,,3000
2403505111,10,0000368816,50000,0,0,4000,,4000
2403505402,10,0000369384,0,0,0,100000,,0
2403505673,10,0000369384,0,0,0,100000,,0
2403505740,10,0000367262,0,0,0,4500,,0
2403505761,10,0000369384,0,0,0,100000,,0
2403506069,10,0000369384,0,0,0,100000,,0
2403506197,10,0000369384,0,0,0,100000,,0
2403506423,10,0000369384,0,0,0,100000,,0
2403506431,10,0000369384,0,0,0,100000,,0
2403506468,10,0000369384,0,0,0,100000,,0
2403506495,10,0000369384,0,0,0,100000,,0
2403506496,10,0000369384,0,0,0,100000,,0
2403506528,10,0000369384,0,0,0,100000,,0
2403506692,10,0000369384,0,0,0,100000,,0
2403507011,10,0000369384,0,0,0,100000,,0
2403507126,10,0000369384,0,0,0,100000,,0
2403507863,10,0000369384,0,0,0,100000,,0
2403507866,10,0000369384,0,0,0,100000,,0
2403507896,10,0000369384,0,0,0,100000,,0
2403508026,10,0000369384,0,0,0,100000,,0
2403508041,10,0000369384,0,0,0,100000,,0
2403508061,10,0000369384,0,0,0,100000,,0
2403508386,10,0000369384,0,0,0,100000,,0
2403508457,10,0000369384,0,0,0,100000,,0
2403508484,10,0000369384,0,0,0,100000,,0
2403508527,10,0000369384,0,0,0,100000,,0
2403508558,10,0000369384,0,0,0,100000,,0
2403508712,10,0000369384,0,0,0,100000,,0
2403508749,10,0000369384,0,0,0,100000,,0
2403508809,10,0000369384,0,0,0,100000,,0
2403508844,10,0000369384,0,0,0,100000,,0
2403508977,10,0000369384,0,0,0,100000,,0
2403509014,10,0000369384,0,0,0,100000,,0
2403509066,10,0000369384,0,0,0,100000,,0
2403509080,10,0000369384,0,0,0,100000,,0
2403509163,10,0000369384,0,0,0,100000,,0
2403509733,10,0000369384,0,0,0,100000,,0
2403509930,10,0000369384,0,0,0,100000,,0
2403510069,10,0000369384,0,0,0,100000,,0
2403510821,10,0000369384,0,0,0,100000,,0
2403511508,10,0000369384,0,0,0,100000,,0
2403511645,10,0000369384,0,0,0,100000,,0
2403512433,10,0000369384,0,0,0,100000,,0
2403512687,10,0000369384,0,0,0,100000,,0
2403512799,10,0000369384,0,0,0,100000,,0
2403513482,10,0000369384,0,0,0,100000,,0
2403514093,10,0000369384,0,0,0,100000,,0
2403516194,10,0000369384,0,0,0,100000,,0
2403516361,10,0000368324,30000,0,0,3000,,3000
2403516362,10,0000368324,30000,0,0,3000,,3000
2403516363,10,0000368324,30000,0,0,3000,,3000
2403516411,10,0000368487,100000,0,0,3000,,3000
2403516414,10,0000368487,100000,0,0,3000,,3000
2403516605,10,0000367649,30000,0,0,3000,,3000
2403516616,10,0000367649,30000,0,0,3000,,3000
2403516652,10,0000367649,30000,0,0,3000,,3000
2403516686,10,0000369210,50000,0,0,2500,,2500
2403516688,10,0000367649,30000,0,0,3000,,3000
2403516694,10,0000367649,30000,0,0,3000,,3000
2403516697,10,0000367649,30000,0,0,3000,,3000
2403516720,10,0000368104,100000,0,0,3500,,3500
2403516790,10,0000368104,100000,0,0,3500,,3500
2403516840,10,0000369210,50000,0,0,2500,,2500
2403516986,10,0000368530,30000,0,0,2500,,2500
2403517263,10,0000369963,30000,0,0,3000,,3000
2403517265,10,0000369963,30000,0,0,3000,,3000
2403517372,10,0000369963,30000,0,0,3000,,3000
2403517373,10,0000369963,30000,0,0,3000,,3000
2403517426,10,0000369963,30000,0,0,3000,,3000
2403517427,10,0000369963,30000,0,0,3000,,3000
2403517428,10,0000369963,30000,0,0,3000,,3000
2403517430,10,0000369963,30000,0,0,3000,,3000
2403517431,10,0000369963,30000,0,0,3000,,3000
2403517432,10,0000369963,30000,0,0,3000,,3000
2403517433,10,0000369963,30000,0,0,3000,,3000
2403517434,10,0000369963,30000,0,0,3000,,3000
2403517437,10,0000369963,30000,0,0,3000,,3000
2403517439,10,0000369963,30000,0,0,3000,,3000
2403517440,10,0000369963,30000,0,0,3000,,3000
2403517722,10,0000369384,0,0,0,100000,,0
2403517743,10,0000369963,30000,0,0,3000,,3000
2403517744,10,0000369963,30000,0,0,3000,,3000
2403517745,10,0000369963,30000,0,0,3000,,3000
2403517746,10,0000369963,30000,0,0,3000,,3000
2403517939,10,0000369027,0,0,0,8000,,0
2403518163,10,0000368586,1,0,0,3000,,3000
2403518186,10,0000367182,0,0,0,100000,,0
2403518197,10,0000367182,0,0,0,100000,,0
2403519435,10,0000369027,0,0,0,8000,,0
2403519436,10,0000369027,0,0,0,8000,,0
2403519438,10,0000369027,0,0,0,8000,,0
2403519721,10,0000369027,0,0,0,8000,,0
2403520069,10,0000369027,0,0,0,8000,,0
2403520070,10,0000369027,0,0,0,8000,,0
2403520668,10,0000369384,0,0,0,100000,,0
2403522191,10,0000368589,50000,0,0,3000,,3000
2403522194,10,0000368589,50000,0,0,3000,,3000
2403523401,10,0000367523,30000,0,0,2500,,2500
2403523534,10,0000368508,0,0,0,6000,,0
2403523907,10,0000366021,50000,0,0,3500,,3500
2403524166,10,0000369384,0,0,0,100000,,0
2403524234,10,0000369384,0,0,0,100000,,0
2403524262,10,0000369384,0,0,0,100000,,0
2403524286,10,0000369384,0,0,0,100000,,0
2403524364,10,0000369384,0,0,0,100000,,0
2403524460,10,0000369384,0,0,0,100000,,0
2403524462,10,0000369384,0,0,0,100000,,0
2403524934,10,0000369384,0,0,0,100000,,0
2403526217,10,0000369384,0,0,0,100000,,0
2403526609,10,0000369384,0,0,0,100000,,0
